1,Pine,2.253113,2.962154,2.689704,2.647645,0.164242,3.416157,2.954411,2.425882,3.669313,3.603792,3.324530,2.634866,4.357448,3.348042,4.257311,0.464495,3.952140,2.941190,3.980953,2.278451,3.935671,3.635226,4.027158,2.846740,3.502919,3.729977,3.507146,3.724832,3.281072,4.100853,3.707273,3.776494,3.683329,3.524376,3.649842,3.846974,3.185578,2.854204,3.323775,3.222948,3.506426,2.934846,3.024907,2.628297,3.488084,3.598022,2.472533,3.572063,3.427176,2.305707,3.605999,3.274661,3.215605,2.804122,3.353156,3.303858,2.884573,2.180680,2.788263,2.569079,3.046793,2.892648,2.547264,2.742610,2.836001,2.275463,2.182924,2.439818,2.961778,2.805509,2.018909,2.019435,1.858062,1.891560,1.964465,2.443683,1.798850,1.458641,1.156666,2.671541,0.753942,2.234968,2.348311,2.610370,0.818590,0.507476,0.453770,1.211766,0.609650,1.524385,1.181408,0.841764,1.122621,0.795974,0.938207,1.122205,0.924574,1.033930,0.035251,0.482355,0.035251,0.035251,0.490233,0.438708,0.707640,1.165430,0.945370,0.418120
2,Pine,0.150242,3.460366,3.546411,3.415679,2.925987,3.724653,3.398975,2.951216,3.737158,3.600772,3.649757,3.561445,3.785939,3.889319,3.449712,3.257119,3.811997,3.809574,3.859115,3.074629,3.856945,3.986314,4.147660,3.823338,3.762836,3.805871,3.835587,3.608805,3.718353,3.767116,3.396464,3.810713,3.784530,3.607458,3.933535,3.458349,3.004004,3.263840,3.453480,3.028606,2.808017,3.536300,3.524025,2.630654,3.356308,3.517092,3.257647,2.992579,3.100030,2.701909,3.377273,2.939423,2.999855,3.112362,3.441525,2.950325,2.967896,2.045469,3.252994,2.589875,2.838910,2.039736,2.307555,2.641695,2.516589,0.442799,2.542860,2.590006,2.201339,2.006450,2.453876,1.874984,1.300411,1.384438,2.629717,2.324501,1.437196,1.516834,2.286597,1.866468,1.594419,1.392300,2.629411,1.899325,1.089425,1.539915,0.354169,0.453254,0.765889,1.493733,1.146322,0.968341,1.126230,1.881638,0.703532,0.571898,0.509872,0.035245,0.035245,0.035245,0.306392,0.035245,0.763519,0.035245,0.476555,0.035245,0.035245,0.035245
3,Pine,4.011602,2.783408,0.948716,2.814877,3.721891,3.412142,3.128628,2.122335,3.724737,3.135776,0.187484,0.187484,4.303638,4.023775,4.052484,2.585321,3.500877,3.339949,3.620130,2.671029,4.125876,3.710529,4.039216,3.666584,3.670011,3.523420,3.817729,3.733969,3.738361,3.405785,2.783789,3.748008,3.764264,2.874224,4.096774,3.862207,3.891109,3.067254,3.338877,3.276927,3.489800,3.405982,3.426839,3.298694,3.035719,3.676986,2.850784,3.839334,2.928764,2.667324,2.304788,3.366860,3.279772,2.925200,2.331727,2.305756,3.373776,3.035508,3.275141,2.600586,1.164686,2.657478,2.766771,2.275306,2.730818,2.724594,2.154881,2.783522,2.049652,2.848263,2.631705,2.422151,0.976009,0.633993,2.192588,1.879163,0.429013,0.775359,2.277187,2.285039,0.928916,1.378744,2.252072,1.845944,0.582307,1.281698,1.147632,0.434514,0.809556,1.573061,1.874876,0.365457,1.021346,1.207068,1.545690,0.682245,0.035497,0.035497,0.468258,0.507549,0.035497,0.829946,0.912372,0.708771,0.035497,0.035497,0.464281,0.508608
4,Pine,3.370817,4.081282,3.584962,3.557369,3.180272,3.388286,3.269586,0.145129,3.423007,3.569385,3.593010,3.644034,3.993585,3.894892,3.851088,3.533440,3.963887,3.792599,3.763279,3.000826,3.965695,3.699605,3.996253,3.823053,3.754226,3.236920,3.817848,4.039569,3.748919,3.529799,3.419165,3.741644,3.704975,3.001838,4.041806,3.535837,3.353656,1.356899,3.513775,3.446710,3.615524,3.257330,3.881011,3.452988,3.460035,2.879917,3.321939,3.445784,3.130415,2.494338,3.507311,2.216825,2.919633,2.417480,3.256081,2.091838,3.172945,2.832568,2.947863,1.487554,2.983531,2.762322,2.151461,1.555535,2.621073,2.643640,2.330718,2.046382,2.846973,0.775905,2.405772,2.571693,1.987416,2.103582,2.290600,0.728034,1.693190,1.346653,1.873918,1.254858,1.640823,1.319445,2.648496,1.835548,0.071725,0.654865,1.101093,0.750008,0.535347,0.791428,1.946116,0.445628,0.071725,1.156309,1.450398,0.468139,0.028274,0.028274,0.482314,0.028274,0.028274,0.028274,0.476684,0.028274,0.028274,0.028274,0.028274,0.466318
5,Pine,3.181892,3.499782,3.248118,3.369777,3.512370,3.447728,3.393063,2.745660,2.801755,0.171937,4.322916,3.714216,3.699976,3.582575,3.944388,3.376361,3.944692,3.535879,3.928539,3.038389,4.147068,3.651879,4.341815,3.848439,3.062139,3.700763,3.098018,4.006795,3.730812,3.696502,3.780437,3.721828,3.534770,3.561723,3.532207,3.896690,3.263095,2.697413,3.804380,3.346748,3.490661,3.504299,3.522774,2.699473,3.394871,3.564265,3.318575,3.495270,3.204696,3.227109,2.702210,2.806026,2.938519,1.877503,2.971779,2.954833,3.312312,3.065867,2.979228,1.882143,3.191346,1.668851,2.877938,2.067679,3.012681,2.351322,2.555099,2.123430,2.941737,2.770348,2.602901,2.450303,1.930605,1.709814,1.768756,2.266913,1.348216,1.219659,1.889667,2.206371,1.093159,1.716295,1.920892,2.652851,1.245624,0.642125,0.857111,1.549462,1.557985,1.079285,1.181024,1.032219,1.201623,0.495730,0.990871,1.584834,0.475848,0.028315,0.028315,0.028315,0.240330,0.837422,0.028315,0.767972,0.213442,0.028315,0.028315,0.028315
6,Pine,2.897129,3.470110,0.156223,3.256961,2.975319,3.478634,3.669763,2.780225,3.290796,3.527152,4.255065,1.727108,3.997531,4.013072,3.798384,3.293082,3.918398,3.525238,4.153313,3.050773,3.623012,3.591041,4.380590,3.721198,3.588804,3.275907,3.752355,3.760519,4.157841,3.261518,3.213805,3.734451,3.247401,3.008200,3.796700,3.343590,3.285195,2.940650,3.474933,3.399381,3.557346,3.417747,3.402984,3.228227,3.534923,3.117087,3.098255,3.506900,3.024819,3.278206,3.243539,2.865952,3.141618,3.241389,3.354990,3.012068,3.146611,2.965559,3.200312,2.251066,2.866467,1.816738,2.860423,2.423311,2.830739,2.754514,2.727490,1.894382,2.994802,2.231716,1.936710,1.974019,1.555702,1.637696,1.955301,1.438759,1.226181,0.768409,1.958494,1.990234,1.629805,2.307139,2.084048,1.922552,1.006495,1.218923,0.575114,0.421343,0.394403,1.081760,0.371280,0.447964,1.491465,1.230452,0.897920,0.453468,0.035864,0.507057,0.484990,0.035864,0.035864,0.498303,0.473396,0.035864,0.035864,0.459721,0.464861,0.035864
7,Pine,2.602736,3.714713,3.752846,3.546233,2.900897,2.696942,3.844651,2.925932,2.277115,3.742540,1.904440,1.927247,4.078737,4.001598,3.972984,3.180833,3.977021,4.156750,4.287580,3.005148,3.559908,2.205492,3.769066,3.254586,3.554427,3.748567,3.749326,3.325269,3.735956,3.810629,3.766973,3.417336,3.724689,3.523983,3.764301,3.491156,3.868446,3.260486,3.227977,2.663108,3.539274,3.000856,3.543995,1.835363,3.882231,3.070464,2.739938,3.694975,3.188824,3.238754,3.608423,2.876693,2.989097,3.220642,3.448116,2.623605,2.666026,3.027756,3.140928,2.554835,3.063055,2.041289,2.545411,2.615500,1.880351,2.139302,2.565480,2.620899,2.821999,1.896498,2.595631,2.434183,1.121290,2.237512,2.205486,2.427322,1.376518,1.560806,1.804084,2.373149,1.175810,1.597075,1.968979,1.961044,1.149697,1.032634,0.090543,0.575417,1.323633,1.507017,0.681492,0.800657,1.167162,0.882307,0.090543,0.643421,0.513287,0.035853,0.035853,0.431109,0.256433,0.035853,0.035853,0.460990,0.445374,0.035853,0.035853,0.461326
8,Pine,2.977065,2.338340,3.181114,3.512264,3.357223,3.136135,3.535826,2.537862,3.275910,3.622459,3.616943,3.418121,3.887964,4.127272,3.996410,3.296022,3.315488,2.792039,4.002431,2.802062,4.008980,3.630740,3.931132,3.556522,3.751760,3.753241,3.718477,3.419178,4.125075,3.644868,3.920028,3.267214,3.802295,3.330409,3.754088,3.600664,3.270451,2.755898,3.265675,3.065697,3.525875,3.483418,3.645358,3.297543,3.436620,3.660262,2.371565,3.501124,2.731318,2.831877,2.542903,3.200631,2.925406,2.501138,2.891648,3.320257,2.705680,3.062329,2.954840,2.551591,2.479873,2.109221,0.130848,2.766990,2.977323,2.765192,2.029880,2.334661,2.727298,2.234985,1.850975,1.997399,2.245236,1.019006,1.541135,1.948677,1.149558,1.094250,1.736173,1.544107,0.122005,1.468758,1.960738,2.281005,0.531102,1.254676,1.216613,1.023414,0.442593,1.464952,1.521159,1.148296,0.497440,1.114002,1.306570,1.521274,0.484593,0.295426,0.035393,0.035393,0.243665,0.035393,0.795387,0.035393,0.474725,0.510939,0.035393,0.035393
9,Pine,3.408247,0.177671,0.177671,3.543534,3.446184,3.258393,0.177671,2.855256,3.559433,3.263810,2.347000,2.869316,3.909604,4.118091,3.692300,3.542128,4.033982,3.549829,3.557419,3.038220,4.367668,3.606373,4.065694,3.697076,3.544154,3.321326,3.646490,3.916407,3.509485,3.862043,3.783889,3.105522,3.389873,2.477570,3.764226,3.940844,3.645476,2.938025,3.946560,3.033548,3.538781,3.541311,3.892401,2.878685,3.494862,3.624098,3.035238,3.005738,3.742622,2.428782,3.097411,2.759378,3.191109,2.348671,2.644177,3.218843,2.898425,1.517047,3.486204,2.554706,2.997018,2.099679,2.661700,2.974551,3.119223,2.445472,2.069778,2.518883,2.731458,2.615599,2.149944,2.667911,1.371244,2.008380,1.976758,1.626716,1.136379,0.795109,1.531420,1.362949,1.203812,2.272592,1.908197,0.833070,1.505803,0.789156,1.168871,1.536664,0.481144,1.057755,1.233365,1.004488,0.311702,1.086920,0.895649,1.121303,0.414034,0.035017,0.492398,0.458783,0.035017,0.035017,0.515688,0.035017,0.253664,0.035017,0.515034,0.035017
10,Pine,0.153592,3.302809,3.839207,3.530451,1.886567,2.852335,3.036978,2.856640,3.375470,3.595776,4.340281,0.153592,4.023784,4.111719,4.314953,3.507477,3.681221,3.534752,4.125298,2.868179,3.645834,3.715764,4.393129,3.746374,3.705937,3.827953,3.606382,3.781970,3.865466,3.762511,3.795138,3.145031,3.815163,3.509644,4.099341,3.170975,3.527328,2.808136,3.171515,3.297836,3.507099,3.233645,3.041582,2.962930,3.122552,2.898092,3.082701,3.637671,3.283649,3.133461,3.004122,3.305283,2.912123,2.618994,2.980752,2.331855,3.251109,2.753506,3.097096,1.420811,2.507876,1.797050,2.597827,1.871993,2.485600,1.874422,1.864243,2.490959,2.491453,2.274120,1.958680,1.966635,1.433716,1.903516,2.679522,2.013175,1.577419,1.865290,2.024479,2.650113,1.794239,2.201855,2.449195,2.585418,0.743349,1.512513,0.596927,0.416215,0.794941,1.467601,1.270870,0.918584,0.861651,1.856494,1.257266,0.838102,0.029273,0.029273,0.029273,0.459978,0.029273,0.029273,0.029273,0.467202,0.029273,0.029273,0.029273,0.427873
