1,Oak,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,0.747177,11.658035,0.000000,1.041148,2.919399,7.638091,7.796044,7.346770,1.934154,0.870034,0.526384,6.622170,12.838182,14.180090,0.314038,6.008708,12.480813,13.482564,8.932905,12.925725,5.664592,10.459037,0.584178,12.237740,14.861198,14.204187,10.111547,10.197388,14.577725,13.671968,12.431172,13.022597,10.050687,11.277504,11.153794,13.157971,12.867040,12.589357,12.357335,11.369725,12.510020,13.955313,13.035123,12.877263,10.527033,13.454138,11.392257,12.181114,12.559413,11.090750,11.342123,12.166962,12.276706,12.602731,12.671495,11.177178,11.208270,12.808875,10.927001,11.207197,12.370275,10.378562,9.801082,9.539207,10.166349,11.433743,11.946621,10.757894,11.679703,12.082646,9.544678,10.061177,10.854895,7.910111,8.906691,6.613152,8.958625,8.804112,6.272957,7.602408,7.879094,9.897725,7.709602,8.928597,10.062271,1.451728,1.516342,0.000000,2.902748,3.071661,2.312572,0.000000,4.396845,4.221628,2.141136,5.516629,4.952764
2,Oak,0.824469,0.824469,0.824469,3.001044,0.824469,0.824469,0.824469,2.864120,0.824469,0.824469,0.824469,0.824469,12.021432,2.849600,11.118856,9.506218,8.607492,0.876892,8.400055,9.030427,7.724717,9.668679,0.876892,7.947251,13.998419,11.034071,10.950241,14.767499,14.257981,8.075999,12.318261,9.154835,6.470503,13.603789,12.818886,14.693830,13.574847,8.235726,11.247220,14.809718,13.593517,13.650013,12.758528,7.906484,8.173251,14.088866,14.064243,13.340955,10.805464,12.460225,11.558586,10.602570,13.819566,13.035435,12.938839,10.651320,13.481042,11.692156,12.152889,13.316823,10.706874,11.923578,11.754354,12.110104,12.860137,12.579469,11.237883,10.478214,10.170790,10.881885,11.089742,12.630975,11.012715,10.837062,9.274796,10.212464,11.644677,10.651215,9.581516,11.685543,11.969320,9.922177,9.952625,10.729166,8.447828,8.955410,6.739652,9.146145,8.787726,6.132631,7.933734,7.696956,9.558055,9.677241,9.092425,9.985007,0.872803,0.000000,0.000000,0.000000,0.000000,1.697997,3.197296,4.799076,0.000000,2.093948,5.566391,4.551210
3,Oak,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,0.878772,3.839873,0.818387,0.818387,15.051571,11.292296,0.818387,0.818387,0.818387,0.818387,0.818387,0.818387,0.818387,3.516820,7.823786,7.492497,15.076328,12.066154,7.348261,0.000000,0.275489,6.871907,1.131518,0.000000,0.000000,8.745912,9.051016,10.784513,14.834501,12.250705,14.294438,12.853847,0.587298,8.274234,9.185476,9.867091,13.013258,12.768126,11.664524,11.027962,12.476281,13.850057,12.925035,11.006043,7.621164,12.610006,11.544615,11.855928,11.041111,11.030209,11.832153,12.100985,12.110688,12.891779,12.647398,11.051963,10.664758,12.618191,11.992166,11.153732,12.272824,10.763824,10.874612,9.352088,9.645430,11.645830,11.156355,9.636635,11.795206,10.836549,9.776150,10.265295,10.899260,7.435891,8.924986,7.029530,9.136064,7.968184,6.117897,7.998766,8.326467,10.082223,9.626888,8.957382,9.998963,2.926256,0.000000,1.926347,0.998529,1.042735,2.129108,0.878556,4.778714,4.712330,4.251334,5.544396,5.243880
4,Oak,0.657576,0.657576,0.657576,0.657576,0.657576,0.657576,0.657576,2.841346,0.657576,0.657576,0.657576,0.657576,0.616920,0.616920,13.704391,14.699324,5.895637,3.131863,1.833315,1.933685,0.616920,0.616920,0.616920,0.616920,0.000000,4.197520,11.035035,14.816922,11.017377,9.608742,10.155732,8.015367,8.297189,0.000000,0.000000,0.000000,13.741019,12.380906,14.411618,14.834573,13.362659,14.312746,13.087310,9.031140,8.702006,9.310108,7.563049,5.366185,12.808784,12.417409,11.678854,12.464994,13.853333,13.073674,13.170350,7.545362,8.116014,10.900931,10.406002,5.996355,10.839113,11.774821,12.248311,12.117920,12.741156,12.700959,11.935781,10.689659,12.028169,11.099313,10.586040,10.328442,10.359029,11.049959,9.553899,10.070500,11.608469,12.184947,9.608731,11.292581,10.766468,9.819515,9.907168,9.086590,8.190728,8.809130,8.379504,9.161488,7.766946,6.091937,8.020613,7.732767,10.002149,9.420678,8.134605,8.037931,0.000000,0.000000,2.050357,2.504047,2.908383,2.214036,1.894074,4.943582,3.906343,0.000000,4.772141,5.021719
5,Oak,7.528743,0.813664,0.813664,0.813664,0.813664,0.813664,0.813664,0.813664,0.813664,0.813664,0.813664,6.195042,13.654462,0.811233,9.947860,9.785623,12.428011,12.496094,3.793622,5.094700,7.709582,11.757275,4.521431,12.276184,14.066545,5.490751,11.491394,9.907296,14.648865,13.870955,12.492973,9.004263,9.453708,14.111484,13.011289,12.564581,12.748929,12.351172,12.035945,11.883651,13.623215,14.309544,12.750454,9.813828,12.333733,13.696637,13.172318,13.344509,12.760239,12.665476,11.779424,11.910769,12.294015,9.977624,12.800124,10.529144,13.199791,11.506464,12.048002,13.305122,9.370882,11.800239,12.180437,12.089315,12.649859,12.194415,10.931906,11.108071,12.701876,10.831253,11.301675,12.590164,10.628254,10.671344,9.289217,10.049523,11.595763,10.941551,9.601750,11.755001,11.692147,9.544483,9.766731,10.560064,8.260543,9.036986,6.761207,8.972159,8.944203,6.236888,7.674876,7.125869,7.879128,9.748876,9.051982,10.120134,1.776806,1.306950,2.169979,2.585148,3.412548,0.539343,1.804256,3.007795,4.860056,1.673483,5.333629,5.036731
6,Oak,0.686153,0.686153,0.686153,0.686153,0.686153,0.686153,0.686153,0.686153,0.686153,0.686153,5.811319,7.298131,0.806983,0.649856,0.765454,0.649856,0.649856,0.649856,3.441088,2.695690,0.649856,8.190063,7.739213,10.996728,4.254885,0.000000,0.417718,9.025455,9.252916,8.261096,10.791268,9.127685,10.080400,11.174805,10.866077,12.485981,12.415924,7.544845,10.715627,10.399029,11.893365,12.495387,13.035274,9.926601,12.988216,13.876278,13.134752,13.338840,12.694612,11.324906,12.185369,12.187836,13.751204,12.654735,11.777987,10.855427,13.630419,11.598129,12.023252,13.487311,10.855929,11.377574,11.974424,12.113809,12.775913,12.652022,11.362528,10.765057,12.799226,11.023617,12.205259,12.544777,9.777609,9.700458,9.489672,10.226562,11.253971,12.304176,9.432017,11.770716,12.059176,10.930529,9.876162,10.810626,8.231523,7.476908,6.742572,8.919076,8.904728,8.155491,7.642395,7.762164,9.436068,8.254930,8.974384,9.977847,1.428376,0.000000,0.373287,1.440522,3.601952,2.259980,0.000000,4.381523,4.658959,5.024470,5.654687,5.085711
7,Oak,0.758917,0.758917,0.758917,0.758917,0.758917,0.758917,0.758917,0.758917,0.758917,9.688519,8.552632,10.685292,12.673430,3.784906,0.902039,3.283408,1.028656,11.350036,0.815566,4.270726,7.194712,11.008667,8.344854,9.806833,14.101542,13.015317,9.087841,9.871655,8.700625,10.351232,0.000000,9.451276,11.302719,13.929438,0.922745,14.607051,14.079707,12.733366,10.858360,11.927265,13.287893,8.985403,9.404472,8.588184,10.702251,13.939859,12.955195,13.321877,12.793832,12.614936,12.478439,12.695205,12.789597,12.064793,10.057838,10.780855,12.942977,11.597457,12.110133,13.470675,10.833487,11.900882,11.767368,12.038848,12.786487,10.897568,10.728937,11.100514,12.751734,10.921498,11.310192,10.708568,10.248297,10.992455,9.438848,10.276027,11.561381,10.501875,9.606292,10.567057,11.301097,9.565171,10.173664,10.403165,8.040890,8.822626,7.054827,9.069390,8.999501,6.416170,7.777053,7.496342,9.701694,9.531720,8.681169,10.101112,1.309640,1.600776,1.937902,2.641714,0.000000,0.000000,4.793390,4.630590,3.801420,1.163277,5.458370,4.685544
8,Oak,0.792064,0.792064,0.792064,0.792064,10.363351,0.792064,0.792064,0.792064,0.792064,2.729428,8.893140,7.535520,1.752033,0.775342,1.702165,10.547525,11.967781,8.209782,8.137457,4.075207,7.853587,9.029407,9.442988,8.649743,8.394081,1.906466,10.876947,15.041467,14.414355,9.043191,12.381248,7.655385,6.641107,5.455640,11.664256,12.024988,13.781843,11.956367,11.587710,15.034098,13.626753,14.219815,13.021443,9.310793,8.707654,11.905474,12.481646,12.917708,12.802160,12.555320,11.103527,10.646975,12.802554,12.533013,13.018073,10.831602,12.089685,11.367286,11.841396,13.415696,9.590944,11.623176,12.163456,12.329741,12.467842,12.737997,10.984913,11.019347,12.828589,10.671298,11.376654,12.465090,10.769506,10.851795,9.449412,10.073984,11.717442,12.332522,9.830936,11.658932,11.926585,10.094114,9.853504,11.067366,8.178944,9.074781,6.852994,8.832732,8.857854,6.613288,8.032848,7.901691,9.842688,9.602803,9.147973,10.063225,3.325814,0.000000,0.827183,0.476664,2.959732,1.654523,1.527812,4.816777,2.511706,4.339984,4.161121,5.203657
9,Oak,0.765466,0.765466,0.765466,0.765466,11.194367,0.765466,0.765466,0.765466,0.765466,0.765466,0.765466,0.765466,12.923172,0.816809,7.229547,10.911568,11.672200,0.816809,2.681024,3.577398,7.109493,12.419843,11.016387,8.465311,14.004848,10.338189,12.019659,10.450681,12.096625,0.514370,8.132875,8.600372,9.947519,13.486494,11.640641,11.796967,14.128706,8.371281,11.811239,11.797244,13.852593,11.622351,12.438878,10.263946,11.973626,13.765573,12.821231,12.884794,11.135759,11.562128,11.806685,12.557783,14.153009,12.826539,12.956478,10.911115,12.338136,11.853221,11.931599,12.557873,10.909089,11.782710,12.157362,11.825856,12.531401,12.419888,11.281103,11.136724,12.425229,11.049403,11.043509,12.428315,10.787442,11.015814,9.609580,10.224802,11.832633,11.864221,9.947138,11.924850,11.800939,9.638623,10.049339,10.776822,8.129574,8.942316,6.650843,8.893954,9.030884,6.088178,7.864505,7.698625,9.227686,9.548196,8.958847,8.956016,0.000000,0.000000,1.832146,2.682811,2.968687,2.111961,2.288442,4.642040,2.382318,2.148258,5.554189,4.975408
10,Oak,0.847613,0.847613,0.847613,0.847613,11.457222,0.847613,0.847613,0.847613,0.847613,0.847613,0.847613,0.847613,10.498265,3.255274,1.315159,10.527491,11.331444,10.440053,9.028947,5.020514,2.427776,0.677840,10.671992,10.292721,13.889770,10.424110,4.887797,11.918598,11.330715,11.965347,12.318639,9.194670,7.352830,13.434986,12.164509,12.607465,14.196077,10.376049,7.285358,9.318055,11.315517,12.907320,13.002400,12.254149,10.964034,13.852044,13.361115,13.432961,12.727403,12.672865,11.119657,12.707784,9.349459,12.284354,12.597155,10.342523,12.768322,11.552054,11.558559,13.545400,10.742153,11.959590,11.925540,11.862140,10.099259,11.133899,10.905529,10.489152,12.180228,11.078336,11.403819,12.262720,10.701066,10.625506,9.385628,9.887650,9.567725,9.866123,9.256943,9.144000,10.254299,9.626324,10.121283,10.833340,5.954072,7.387036,6.327166,9.167364,9.006171,7.681247,7.886395,7.774658,8.223868,9.460974,9.001646,8.937804,1.190460,0.000000,0.000000,1.246979,3.125150,2.324404,0.000000,2.417187,4.208009,0.544473,0.000000,0.000000
